City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hà Nội,Quận Bắc Từ Liêm,Phường Phú Diễn,Đường Phú Diễn,"Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",180.0,120.0,666666.6666666666
Hà Nội,Quận Ba Đình,Phường Ngọc Hà,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",400.0,160.0,400000.0
Hà Nội,Huyện Hoài Đức,Xã Di Trạch,Đường Di Trạch,"Đường Quốc lộ 32, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",190.0,49.99999999999999,263157.8947368421
Hà Nội,Quận Ba Đình,Phường Giảng Võ,Đường Giảng Võ,"Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",300.0,168.0,560000.0
Hà Nội,Quận Ba Đình,Phường Ngọc Khánh,Hẻm 1 Phố Ngọc Khánh,"Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",45.0,61.0,1355555.5555555555
Hà Nội,Quận Ba Đình,Phường Cống Vị,Đường Đào Tấn,"Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",50.0,81.5,1630000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Đông Các,"Phố Đông Các, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",134.0,240.0,1791044.776119403
Hà Nội,Quận Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",40.0,25.0,625000.0
Hà Nội,Quận Ba Đình,Phường Ngọc Khánh,Phố Nguyễn Công Hoan,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",43.0,59.99999999999999,1395348.8372093022
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Đường Nguyễn Hoàng,"Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",210.0,135.0,642857.1428571428
Hà Nội,Quận Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",120.0,120.0,1000000.0
Hà Nội,Quận Cầu Giấy,Phường Mai Dịch,Đường Hồ Tùng Mậu,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",110.0,135.0,1227272.7272727273
Hà Nội,Quận Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",43.0,25.5,593023.2558139535
Cần Thơ,Quận Ninh Kiều,Phường Cái Khế,Đường Trần Phú,"Đường Trần Phú, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ",146.0,35.0,239726.02739726027
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,,"Đường 2/9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",250.0,80.0,320000.0
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Bắc,Đường Tiểu La,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",100.0,18.0,180000.0
Đà Nẵng,Quận Hải Châu,Phường Hải Châu 1,Đường Lê Duẩn,"Đường Lê Duẩn, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",160.0,38.0,237500.0
Đà Nẵng,Quận Thanh Khê,Phường Tân Chính,Đường Lê Duẩn,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng",100.0,100.0,1000000.0
Đà Nẵng,Quận Hải Châu,Phường Phước Ninh,Đường Trần Phú,"Đường Trần Phú, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",200.0,100.0,500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Đường Đại Cồ Việt,"Đường Đại Cồ Việt, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",100.0,75.0,750000.0
Hà Nội,Quận Đống Đa,Phường Nam Đồng,Phố Xã Đàn,"Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",50.0,23.0,460000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Nguyễn Hy Quang,"Phố Nguyễn Hy Quang, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",134.0,280.0,2089552.2388059702
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Phố Nguyễn Văn Tuyết,"Phố Nguyễn Văn Tuyết, Phường Trung Liệt, Quận Đống Đa, Hà Nội",80.0,120.0,1500000.0
Hà Nội,Quận Đống Đa,Phường Quang Trung,Phố Trần Quang Diệu,"Phố Trần Quang Diệu, Phường Quang Trung, Quận Đống Đa, Hà Nội",50.0,80.0,1600000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bà Triệu,"Phố Bà Triệu, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",28.0,25.0,892857.1428571428
Hà Nội,Quận Ba Đình,Phường Vĩnh Phúc,Phố Đội Cấn,"Phố Đội cấn, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",100.0,120.0,1200000.0
Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Ngõ 1 Khâm Thiên,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",70.0,35.0,500000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",293.0,330.0,1126279.8634812287
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Phố Kim Ngưu,"Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",110.0,150.0,1363636.3636363635
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bùi Thị Xuân,"Phố Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",90.0,70.0,777777.7777777778
Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Đường Vành Đai 2,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",120.0,100.0,833333.3333333334
Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Đường Vành Đai 2,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",90.0,65.0,722222.2222222222
Hà Nội,Quận Ba Đình,Phường Điện Biên,Phố Tôn Thất Thiệp,"Phố Tôn Thất Thiệp, Phường Điện Biên, Quận Ba Đình, Hà Nội",100.0,180.0,1800000.0
Hà Nội,Quận Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",120.0,60.0,500000.0
Hà Nội,Quận Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",125.0,65.0,520000.0
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Đình Ngang,"Phố Đình Ngang, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",65.0,60.0,923076.9230769231
Hà Nội,Quận Bắc Từ Liêm,Phường Phú Diễn,Đường Hồ Tùng Mậu,"Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",105.0,136.0,1295238.0952380951
Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Phố Huế,"Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",120.0,250.0,2083333.3333333333
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Mai Hắc Đế,"Phố Mai Hắc Đế, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",65.0,99.0,1523076.923076923
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Hàng Điếu,"Phố Hàng Điếu, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",108.0,180.0,1666666.6666666667
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Hàng Tre,"Phố Hàng Tre, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",70.0,65.0,928571.4285714285
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,,"Phố Hòa Mã, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",120.0,70.0,583333.3333333334
Hà Nội,Quận Đống Đa,Phường Trung Phụng,Phố Trung Phụng,"Phố Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",80.0,75.0,937500.0
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Phố Ngô Văn Sở,"Phố Ngô Văn Sở, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",175.0,105.0,600000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Giảng Võ,"Phố Giảng Võ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",450.0,290.0,644444.4444444445
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bùi Thị Xuân,"Phố Bùi Thị Xuân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",100.0,90.0,900000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Huy Tưởng,"Phố Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",180.0,90.0,500000.0
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Lãn Ông,"Phố Lãn Ông, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Phố Lê Quý Đôn,"Phố Lê Quý Đôn, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",85.0,95.0,1117647.0588235294
Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Phố Vũ Tông Phan,"Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",100.0,80.0,800000.0
Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Đường Vành Đai 2,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",50.0,63.0,1260000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bà Triệu,"Phố Bà Triệu, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",100.0,150.0,1500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Triệu Việt Vương,"Phố Triệu Việt Vương, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",32.0,45.0,1406250.0
Hà Nội,Quận Tây Hồ,Phường Xuân La,Đường Lạc Long Quân,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",150.0,230.0,1533333.3333333333
Hà Nội,Quận Hai Bà Trưng,Phường Trương Định,Phố Bạch Mai,"Phố Bạch Mai, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",200.0,300.0,1500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Đoàn Trần Nghiệp,"Phố Đoàn Trần Nghiệp, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",210.0,229.99999999999997,1095238.0952380951
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Phố Lê Văn Hưu,"Phố Lê Văn Hưu, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",170.0,43.3,254705.88235294117
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",90.0,55.0,611111.1111111111
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bùi Thị Xuân,"Phố Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",168.0,420.0,2500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Đường Trần Khánh Dư,"Đường Trần Khánh Dư, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",165.0,120.0,727272.7272727273
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Giảng Võ,"Phố Giảng Võ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",80.0,170.0,2125000.0
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Thái Phiên,"Phố Thái Phiên, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",210.0,140.0,666666.6666666666
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Phố Hoàng Ngân,"Phố Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",400.0,680.0,1700000.0
Hà Nội,Quận Hà Đông,Phường Phú La,,"Đường Hà Cầu, Phường Phú La, Quận Hà Đông, Hà Nội",118.0,150.0,1271186.440677966
Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Phố Huế,"Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",170.0,100.00000000000001,588235.2941176471
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Bà Triệu,"Phố Bà Triệu, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",220.0,300.0,1363636.3636363635
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,,"Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",120.0,55.0,458333.3333333333
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,,"Phố Thái Phiên, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",220.0,200.0,909090.9090909091
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Phố Tây Sơn,"Phố Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội",59.0,60.0,1016949.1525423729
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Ô Chợ Dừa,"Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",78.0,70.0,897435.8974358974
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Đường Lê Duẩn,"Đường Lê Duẩn, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",85.0,80.0,941176.4705882353
Hà Nội,Quận Đống Đa,Phường Phương Mai,Đường Giải Phóng,"Đường Giải Phóng, Phường Phương Liên, Quận Đống Đa, Hà Nội",60.0,50.0,833333.3333333334
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Phố Thái Hà,"Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",240.0,300.0,1250000.0
Hà Nội,Quận Đống Đa,Phường Thổ Quan,Phố Khâm Thiên,"Phố Khâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội",60.0,50.0,833333.3333333334
Hà Nội,Quận Hà Đông,Phường Hà Cầu,,"Đường Ngô Thì Nhậm, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",211.0,240.00000000000003,1137440.758293839
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Hai Bà Trưng,"Phố Hai Bà Trưng, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",430.0,400.0,930232.5581395349
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Nam Ngư,"Phố Nam Ngư, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",65.0,15.0,230769.23076923078
Hà Nội,Quận Đống Đa,Phường Cát Linh,Phố Giảng Võ,"Phố Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội",190.0,130.0,684210.5263157894
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Trống,Phố Tràng Thi,"Phố Tràng Thi, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",80.0,70.0,875000.0
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,,"Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",117.0,90.0,769230.7692307692
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Ngõ 508 Đường Láng,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",600.0,300.0,500000.0
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Yết Kiêu,"Phố Yết Kiêu, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",99.0,60.0,606060.6060606061
Hà Nội,Quận Hoàn Kiếm,Phường Tràng Tiền,Phố Nguyễn Khắc Cần,"Phố Nguyễn Khắc Cần, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",335.0,200.0,597014.9253731343
Hà Nội,Quận Hai Bà Trưng,Phường Cầu Dền,Phố Bạch Mai,"Phố Bạch Mai, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",172.0,140.0,813953.4883720931
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Trống,Phố Lê Thái Tổ,"Phố Lê Thái Tổ, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",150.0,360.0,2400000.0
Hà Nội,Quận Hoàn Kiếm,Phường Phan Chu Trinh,Phố Phan Chu Trinh,"Phố Phan Chu Trinh, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",346.0,170.0,491329.4797687861
Hà Nội,Quận Đống Đa,Phường Khương Thượng,Đường Trường Chinh,"Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",2.2,500.0,227272727.27272725
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,,"Phố Huế, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",130.0,130.0,1000000.0
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Nguyễn Đình Chiểu,"Phố Nguyễn Đình Chiểu, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",80.0,120.0,1500000.0
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Nguyễn Thái Học,"Phố Nguyễn Thái Học, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",290.0,500.0,1724137.9310344828
Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Phố Quan Hoa,"Phố Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",191.0,300.0,1570680.6282722512
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Đường Lê Đại Hành,"Đường Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",219.0,650.0,2968036.529680365
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Thái Phiên,"Phố Thái Phiên, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",130.0,150.0,1153846.1538461538
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Lý Nam Đế,"Phố Lý Nam Đế, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",72.0,85.0,1180555.5555555555
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Bùi Thị Xuân,"Đường Bùi Thị Xuân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",105.0,150.0,1428571.4285714286
Hà Nội,Quận Hoàn Kiếm,Phường Tràng Tiền,Phố Hai Bà Trưng,"Phố Hai Bà Trưng, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",250.0,340.0,1360000.0
Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Hẻm 41 Đường Nguyễn Khang,"Đường Nguyễn Khang, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",135.0,190.0,1407407.4074074074
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Duy Tân,"Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",85.0,62.00000000000001,729411.7647058824
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Đường Trần Khát Chân,"Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",30.0,12.5,416666.6666666667
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bài,Phố Bà Triệu,"Phố Bà Triệu, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",70.0,120.0,1714285.7142857143
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Phố Tây Sơn,"Phố Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội",90.0,80.0,888888.8888888889
Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Đường Vành Đai 2,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",35.0,25.0,714285.7142857143
Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Đường Vành Đai 2,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",90.0,80.0,888888.8888888889
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Đường Lãng Yên,"Đường Lãng Yên, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",220.0,125.00000000000001,568181.8181818182
Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Phố Nguyễn Ngọc Nại,"Phố Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",170.0,90.00000000000001,529411.7647058824
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",55.0,25.0,454545.45454545453
Hà Nội,Quận Đống Đa,Phường Quang Trung,Phố Tây Sơn,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",60.0,20.0,333333.3333333333
Đà Nẵng,Quận Ngũ Hành Sơn,Phường Mỹ An,Đường An Thượng 1,"Đường An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",180.0,55.0,305555.55555555556
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Ngõ 508 Đường Láng,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",600.0,200.0,333333.3333333333
Hồ Chí Minh,Quận 5,Phường 7,Đường Trần Hưng Đạo,"Đường Trần Hưng Đạo, Phường 7, Quận 5, Hồ Chí Minh",216.0,110.0,509259.25925925927
Hồ Chí Minh,Quận Bình Thạnh,Phường 5,Đường Lê Quang Định,"Đường Lê Quang Định, Phường 14, Quận Bình Thạnh, Hồ Chí Minh",110.0,25.0,227272.72727272726
Hồ Chí Minh,Quận Tân Bình,Phường 13,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Hồ Chí Minh",68.0,56.0,823529.4117647059
Hồ Chí Minh,Quận 10,Phường 15,Đường Hồ Bá Kiện,"Đường Hồ Bá Kiện, Phường 15, Quận 10, Hồ Chí Minh",98.0,23.0,234693.8775510204
Hồ Chí Minh,Quận Tân Bình,Phường 5,Đường Hoàng Sa,"Đường Hoàng Sa, Phường 5, Quận Tân Bình, Hồ Chí Minh",235.0,35.0,148936.17021276595
Hồ Chí Minh,Quận Phú Nhuận,Phường 5,Đường Nguyễn Văn Đậu,"Đường Nguyễn Văn Đậu, Phường 5, Quận Phú Nhuận, Hồ Chí Minh",330.0,25.0,75757.57575757576
Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Hoàng Sa,"Đường Hoàng Sa, Phường Tân Định, Quận 1, Hồ Chí Minh",180.0,28.0,155555.55555555556
Hồ Chí Minh,Quận 10,Phường 12,Đường Cao Thắng,"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",120.0,35.0,291666.6666666667
Hồ Chí Minh,Quận 3,Phường 4,Đường Nguyễn Thượng Hiền,"Đường Nguyễn Thượng Hiền, Phường 4, Quận 3, Hồ Chí Minh",100.0,25.0,250000.0
Hồ Chí Minh,Quận Tân Bình,Phường 4,Đường Nguyễn Thái Bình,"Đường Cống Quỳnh, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",75.0,40.0,533333.3333333334
Hồ Chí Minh,Quận 3,Phường 13,Đường Trần Quang Diệu,"Đường Trần Quang Diệu, Phường 13, Quận 3, Hồ Chí Minh",100.0,25.0,250000.0
Hồ Chí Minh,Quận Phú Nhuận,Phường 7,Đường Trần Kế Xương,"Đường Trần Kế Xương, Phường 7, Quận Phú Nhuận, Hồ Chí Minh",350.0,23.999999999999996,68571.42857142857
Hồ Chí Minh,Quận Bình Thạnh,Phường 17,Đường Xô Viết Nghệ Tĩnh,"Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Hồ Chí Minh",220.0,40.0,181818.18181818182
Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Hoa Lan,"Đường Hoa Lan, Phường 2, Quận Phú Nhuận, Hồ Chí Minh",220.0,45.0,204545.45454545456
Hồ Chí Minh,Quận Bình Thạnh,Phường 12,Đường Phan Văn Trị,"Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, Hồ Chí Minh",115.0,30.0,260869.5652173913
Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,Đường Trần Hưng Đạo,"Đường Trần Hưng Đạo, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",120.0,45.0,375000.0
Hồ Chí Minh,Quận 10,Phường 5,Đường Đào Duy Từ,"Đường Đào Duy Từ, Phường 5, Quận 10, Hồ Chí Minh",255.0,39.0,152941.17647058822
Hồ Chí Minh,Quận 10,Phường 12,Đường Thành Thái,"Đường Thành Thái, Phường 12, Quận 10, Hồ Chí Minh",500.0,60.0,120000.0
Hồ Chí Minh,Quận 10,Phường 11,Đường Trần Minh Quyền,"Đường Trần Minh Quyền, Phường 11, Quận 10, Hồ Chí Minh",200.0,40.0,200000.0
Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,Đường Kinh Dương Vương,"Đường An Dương Vương, Phường 3, Quận 5, Hồ Chí Minh",400.0,99.0,247500.0
Hồ Chí Minh,Quận Phú Nhuận,Phường 9,Đường Hồng Hà,"Đường Hồng Hà, Phường 9, Quận Phú Nhuận, Hồ Chí Minh",360.0,70.0,194444.44444444444
Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Đường Tân Kỳ Tân Quý,"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",145.0,25.000000000000004,172413.7931034483
Hồ Chí Minh,Quận 10,Phường 12,Đường Cao Thắng,"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",260.0,55.0,211538.46153846153
Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Trường Sa,"Đường Trường Sa, Phường 17, Quận Phú Nhuận, Hồ Chí Minh",85.0,35.0,411764.70588235295
Hồ Chí Minh,Quận 4,Phường 4,Đường Tân Vĩnh,"Đường Tân Vĩnh, Phường 4, Quận 4, Hồ Chí Minh",100.0,40.0,400000.0
Hồ Chí Minh,Quận Phú Nhuận,Phường 7,Đường Hoa Sứ,"Đường Hoa Sứ, Phường 7, Quận Phú Nhuận, Hồ Chí Minh",70.0,45.0,642857.1428571428
Hồ Chí Minh,Quận 10,Phường 12,Đường Sư Vạn Hạnh,"Đường Sư Vạn Hạnh, Phường 9, Quận 10, Hồ Chí Minh",60.0,18.0,300000.0
